"Year","Month","State","Primary Mode","Etiology","Serotype or Genotype","Etiology Status","Setting","Illnesses","Hospitalizations","Info On Hospitalizations","Deaths","Info On Deaths","Food Vehicle","Food Contaminated Ingredient","IFSAC Category","Water Exposure","Water Type","Animal Type"
"2014","11","Minnesota","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","40","1","40","0","40","Salad greens;cookies",,"Multiple",,,
"2014","11","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3","macaroni and cheese",,"Multiple",,,
"2014","11","Kansas","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","15","0","7","0","7",,,,,,
"2014","11","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","6","0","6","0","6",,,,,,
"2014","11","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2014","11","Connecticut","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","5","0","5","0","5","salad",,"Multiple",,,
"2014","11","New York","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2014","11","Minnesota","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6","Cobb Salad",,"Multiple",,,
"2014","11","Florida","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6","refried beans, unspecified","rice;beans","Grains-beans",,,
"2014","11","Illinois","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter);Private home/residence","18","0",,"0",,,,,,,
"2014","11","Illinois","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","7","0",,"0",,,,,,,
"2014","11","Florida","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","7","0","7","0","7","buffet","buffet",,,,
"2014","11","Colorado","Food","Norovirus unknown",,"Suspected","Caterer;Restaurant: Sit-down dining","14","0","14","0","14",,,,,,
"2014","11","Colorado","Food","Norovirus unknown",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","14","0","14","0","14",,,,,,
"2014","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","13","0","13","0","13","fish, salmon",,"Fish",,,
"2014","12","Minnesota","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2014","12","Minnesota","Food","Norovirus Genogroup I","GI.2","Confirmed","Restaurant: Sit-down dining","30","0","29","0","29","Appetizers;artichoke dip",,"Multiple",,,
"2014","12","Minnesota","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","9","0","9","0","9","pork, bacon","pork, bacon","Pork",,,
"2014","12","Minnesota","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","58","0","0","0","0","green beans",,"Seeded Vegetables",,,
"2014","12","Iowa","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2014","12","New York","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","9","0","9","0","9",,,,,,
"2014","12","Wisconsin","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","16","0","16","0","16","artichoke dip",,"Multiple",,,
"2014","12","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","10","0","10","0","10","hamburger",,"Multiple",,,
"2014","12","Alaska","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","24","0","24","0","24",,,,,,
"2014","12","New York","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","15","0","15","0","15",,,,,,
"2014","12","Oregon","Food","Norovirus Genogroup I",,"Suspected","Restaurant: Sit-down dining","16",,"16",,"16","pico de gallo",,"N/A",,,
"2014","12","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2014","12","Florida","Food","Norovirus Genogroup I","unknown","Confirmed","Restaurant: Other","22","0","22","0","22","cheese and crackers",,"Multiple",,,
"2014","12","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","6","0","0","0","6",,,,,,
"2014","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4","avocado, unspecified",,"Fruits",,,
"2014","12","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2014","12","Alabama","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","4","0","4","0","4","rice",,"Grains-beans",,,
"2014","12","Massachusetts","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","16","0","16","0","16",,,,,,
"2014","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2015","1","Illinois","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","2","0",,"0",,,,,,,
"2015","1","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","4","0","4","0","4",,,,,,
"2015","1","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2015","1","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2015","1","Minnesota","Environmental contamination other than food/water","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant","74","0","74","0","74",,,,,,
"2015","1","Ohio","Food","Norovirus Genogroup II","GII.6","Confirmed","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2015","1","Ohio","Food","Norovirus Genogroup II","GII.6","Confirmed","Restaurant: Sit-down dining","15","1","9","0","9",,,,,,
"2015","1","Virginia","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","9","1","9","0","9","fried rice, unspecified",,"Multiple",,,
"2015","1","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2015","1","Florida","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","4","0","4","0","4",,,,,,
"2015","1","Connecticut","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","18","0","18","0","18","mimosa",,"Other",,,
"2015","1","Minnesota","Food","Norovirus Genogroup II","GII.6","Confirmed","Restaurant: Buffet","4","0","4","0","4","chicken;banana, unspecified","chicken;banana","Multiple",,,
"2015","1","Ohio","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","21","0","14","0","14",,,,,,
"2015","1","Florida","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2015","1","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2015","1","Ohio","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","28","0","28","0","28",,,,,,
"2015","1","Texas","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Other","48","0","22","0","48",,,,,,
"2015","1","Minnesota","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2015","2","Wisconsin","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","100","1","100","0","100",,,,,,
"2015","2","Iowa","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2015","2","Ohio","Food","Norovirus Genogroup II","GII.4 Sydney","Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2015","2","Ohio","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining;Private home/residence","35","0","0","0","35","pineapple, unspecified;grapes;cantaloupe",,"Fruits",,,
"2015","2","Illinois","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0",,"0",,,,,,,
"2015","2","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2015","2","California","Food","Salmonella enterica;Norovirus unknown","Enteritidis","Suspected;Confirmed","Restaurant: Sit-down dining","21","0","21","0","21","oysters, raw","oysters","Mollusks",,,
"2015","2","Pennsylvania","Food","Norovirus",,"Confirmed","Restaurant: Sit-down dining","87","0","87","0","87",,,,,,
"2015","2","California","Food","Norovirus unknown",,"Suspected","Restaurant: Other;Banquet Facility (food prepared and served on-site)","10","0","10","0","10","Truffles;Petit Fours;water;eggs, quiche;coffee;cheese;cake;breads;Beverages",,"Multiple",,,
"2015","2","Massachusetts","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","27","0","27","0","27",,,,,,
"2015","2","Oregon","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","30","0","25","0","25",,,,,,
"2015","2","Kansas","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2015","2","South Carolina","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Other","11","0","11","0","11",,,,,,
"2015","2","California","Food","Norovirus Genogroup I","GI.1","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","2","0","2","0","2","ground beef, cheeseburger",,"Beef",,,
"2015","2","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2015","2","Virginia","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","13","1","13","0","13",,,,,,
"2015","2","New York","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2015","2","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2015","2","Tennessee","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2015","2","Iowa","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","8",,,"0","8",,,,,,
"2015","2","Iowa","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2015","2","Virginia","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2015","2","Minnesota","Food","Norovirus Genogroup II","other","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","18","0","18","0","18",,,,,,
"2015","2","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2015","2","Oregon","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","10","0","8","0","8","salsa",,"N/A",,,
"2015","2","Oregon","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","26","0","21","0","21","guacamole",,"N/A",,,
"2015","2","Minnesota","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","4","1","4","0","4",,,,,,
"2015","3","Illinois","Food","Norovirus;Norovirus Genogroup II",,"Suspected;Confirmed","Restaurant: Sit-down dining","15","1","15","0","15",,,,,,
"2015","3","Illinois","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5","0",,"0",,,,,,,
"2015","3","Virginia","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining;Banquet Facility (food prepared and served on-site)","25","0","13","0","13",,,,,,
"2015","3","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","6","1","6","0","6",,,,,,
"2015","3","Wisconsin","Food","Norovirus Genogroup I","GI.2","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6","oysters, raw","oysters, raw","Mollusks",,,
"2015","3","Iowa","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2015","3","Ohio","Food","Norovirus Genogroup II","GII.4 Sydney","Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2015","3","Ohio","Food","Norovirus unknown",,"Suspected","Restaurant: Other","4","0","0","0","0",,,,,,
"2015","3","Connecticut","Food","Norovirus Genogroup II","GII.4 New Orleans","Confirmed","Restaurant: Other","21","0","21","0","21",,,,,,
"2015","3","Minnesota","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","16","0","16","0","16","mostaccioli, unspecified",,"Multiple",,,
"2015","3","Ohio","Food","Norovirus Genogroup I","GI.2","Confirmed","Restaurant: Sit-down dining","7","0","7","0","7","chicken",,"Chicken",,,
"2015","3","Minnesota","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6","soda, unspecified;ice",,"Other",,,
"2015","3","Ohio","Food","Norovirus Genogroup I","GI.2","Confirmed","Restaurant: Sit-down dining","2","0","0","0","0",,,,,,
"2015","3","Iowa","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2015","3","Minnesota","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","5","0","5","0","5","sour cream",,"Dairy",,,
"2015","3","Georgia","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2015","3","Illinois","Food","Shigella;Escherichia coli, Shiga toxin-producing;Salmonella enterica;Norovirus Genogroup II","GII.4 Sydney","Suspected;Suspected;Suspected;Confirmed","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2015","3","Iowa","Food","Norovirus Genogroup I;Norovirus Genogroup II",,"Confirmed;Confirmed","Restaurant: Sit-down dining","59","0","59","0","59",,,,,,
"2015","3","Arkansas","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","17","0","17","0","17",,,,,,
"2015","3","Florida","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2015","3","Ohio","Food","Norovirus Genogroup II","GII.4 Sydney","Suspected","Restaurant: Sit-down dining","23","0","23","0","23",,,,,,
"2015","3","Kansas","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2015","3","Florida","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2015","3","California","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2015","3","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","1","5","0","5","salad, unspecified",,"Multiple",,,
"2015","3","Colorado","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2","oysters, raw",,"Mollusks",,,
"2015","3","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2015","3","Colorado","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2015","3","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2015","3","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2015","3","Indiana","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Other","2","0","2","0","2",,,,,,
"2015","3","Massachusetts","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.4 Sydney","Confirmed;Confirmed","Restaurant: Sit-down dining","5","0","5","0","5","Appetizers",,,,,
"2015","3","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2015","3","California","Food","Campylobacter jejuni;Norovirus unknown",,"Suspected;Suspected","Restaurant: Fast-food (drive up service or pay at counter);Other","19","0","16","0","16","oysters","oysters","Mollusks",,,
"2015","4","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","2","0","2",,,,,,
"2015","4","Iowa","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2015","4","Oregon","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","12","0","12","0","12",,,,,,
"2015","4","Ohio","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Other","20","0","0","0","20",,,,,,
"2015","4","New York","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","29","1","29","0","29",,,,,,
"2015","4","Connecticut","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Grocery store/bakery/deli/convenience store;Private home/residence;Restaurant: Other","8","0","8","0","8",,,,,,
"2015","4","Illinois","Food","Norovirus Genogroup I",,"Confirmed","Restaurant: Sit-down dining","38","1",,"0",,,,,,,
"2015","4","Virginia","Food","Norovirus Genogroup II","GII.17","Confirmed","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2015","4","Pennsylvania","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","9","0","9","0","9",,,,,,
"2015","4","Illinois","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5","0",,"0",,,,,,,
"2015","4","Ohio","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2015","4","Illinois","Food","Norovirus Genogroup I","GI.5","Confirmed","Restaurant: Sit-down dining","20","0",,"0",,,,,,,
